24/08/2024,AirBnb Gdansk,Viajes,45,Ahorros
24/08/2024,Bolt,Viajes,3.14,Ahorros
24/08/2024,Agua,Viajes,1.19,Ahorros
24/08/2024,Chimney,Viajes,5.71,Ahorros
24/08/2024,Agua,Viajes,1.28,Ahorros
24/08/2024,Coctel,Viajes,5.46,Ahorros
24/08/2024,Kebab,Viajes,5.46,Ahorros
24/08/2024,Ayran,Viajes,1.91,Ahorros
25/08/2024,Pierogarnia Mandu,Viajes,13.73,Ahorros
25/08/2024,Matcha,Viajes,5.18,Ahorros
25/08/2024,Buses,Viajes,9.38,Ahorros
25/08/2024,Napoleonka y omlet,Viajes,3.33,Ahorros
25/08/2024,Agua,Viajes,0.47,Ahorros
25/08/2024,Agua,Viajes,1.19,Ahorros
25/08/2024,Farmacia,Viajes,41.99,Ahorros
25/08/2024,Chupitos,Viajes,10.56,Ahorros
26/08/2024,Biedronka,Viajes,21.98,Ahorros
26/08/2024,Mirinda pomelo,Viajes,1.36,Ahorros
26/08/2024,Farmacia,Viajes,9.87,Ahorros
26/08/2024,Uber,Viajes,3.63,Ahorros
26/08/2024,Desayuno y fantas,Viajes,11.51,Ahorros
23/08/2024,Bus nocturno,Transporte,9.43,Ingresos
27/08/2024,Burrito,Comida,4.28,Ingresos
27/08/2024,Patinete,Transporte,1.72,Ingresos
28/08/2024,Rema,Comida,11.24,Ingresos
28/08/2024,Mormors,Ocio,4.9,Ingresos
28/08/2024,Prime,Comida,1.21,Ingresos
28/08/2024,Patinete,Transporte,2.15,Ingresos
29/08/2024,Rema,Comida,7.82,Ingresos
29/08/2024,Patinete,Transporte,1.08,Ingresos
29/08/2024,Burger King,Restaurantes,31.93,Ingresos
29/08/2024,Downtown,Ocio,4.32,Ingresos
29/08/2024,Uber,Transporte,17.77,Ingresos
29/08/2024,Patinete,Transporte,2.16,Ingresos
30/08/2024,Meny,Comida,7.44,Ingresos
30/08/2024,Patinete,Transporte,0.65,Ingresos
30/08/2024,Extra,Comida,2.85,Ingresos
30/08/2024,Downtown,Ocio,8.64,Ingresos
30/08/2024,Chupitos,Ocio,6.91,Ingresos
30/08/2024,Cervezas,Ocio,8.54,Ingresos
30/08/2024,Copas,Ocio,29.17,Ingresos
30/08/2024,Kebab,Restaurantes,18.04,Ingresos
30/08/2024,Patinete,Transporte,0.87,Ingresos
31/08/2024,Croquetas,Comida,18.7,Ingresos
31/08/2024,Patinete,Transporte,0.43,Ingresos
31/08/2024,Extra,Comida,3.92,Ingresos
01/09/2024,Fanta,Comida,2.59,Ingresos
01/09/2024,Aceite,Comida,3.15,Ingresos
01/09/2024,Patinete,Transporte,0.43,Ingresos
01/09/2024,Patinete,Transporte,1.51,Ingresos
02/09/2024,Fanta,Comida,2.18,Ingresos
02/09/2024,Barbacoa,Comida,11.38,Ingresos
02/09/2024,Agua,Comida,1.11,Ingresos
02/09/2024,Patinete,Transporte,1.5,Ingresos
03/09/2024,Smash,Dulces,5.89,Ahorros
03/09/2024,Bocata pollo pesto,Comida,9.4,Ahorros
03/09/2024,Burger King,Restaurantes,13.7,Ahorros
03/09/2024,Bonobus,Transporte,8,Ahorros
03/09/2024,Uber,Transporte,18.99,Ahorros
03/09/2024,CHorizo y morcilla,Restaurantes,12.4,Ahorros
04/09/2024,Churros,Restaurantes,3.7,Ingresos
04/09/2024,Kebab,Restaurantes,7.5,Ingresos
04/09/2024,Peajes,Transporte,1.2,Ingresos
04/09/2024,Queso iberico,Merienda,6.52,Ingresos
04/09/2024,Pincho mexicano,Comida,4.28,Ingresos
04/09/2024,Pizza jamon y queso,Comida,2.5,Ingresos
04/09/2024,Ensalada cesar,Comida,2.39,Ingresos
04/09/2024,BP Galapagar,Gasolina,45.05,Ingresos
05/09/2024,Olivo,Restaurantes,1.5,Ingresos
